單詞,TF,DF
席的,52,44
師預,52,48
市一,52,49
山口,52,34
層次,52,49
就此,52,52
實習,52,29
家來,52,48
客製,52,43
定時,52,46
天災,52,37
大類,52,43
大葉,52,12
在那,52,48
在機,52,48
在參,52,47
國時,52,39
回覆,52,42
四國,52,40
嚴厲,52,46
和電,52,49
和海,52,44
名女,52,42
名台,52,40
同體,52,37
同行,52,43
可預,52,49
受美,52,49
受國,52,47
反核,52,39
及地,52,50
及在,52,51
半的,52,49
北捷,52,15
動支,52,28
劉文,52,48
到歐,52,48
列第,52,39
出第,52,50
冷軋,52,18
全沒,52,47
先行,52,49
元計,52,48
儲存,52,42
億股,52,34
備貨,52,39
停航,52,26
來襲,52,47
估值,52,43
人等,52,47
了在,52,50
也下,52,50
不去,52,46
上不,52,51
一輪,52,41
一分,52,44
點開,51,43
黃豆,51,9
魚的,51,41
高走,51,46
高空,51,41
養殖,51,19
食用,51,37
風轉,51,33
風特,51,48
題為,51,47
頹勢,51,47
青少,51,35
雄說,51,35
際經,51,46
陳明,51,18
降溫,51,46
長輩,51,25
長趨,51,45
金改,51,27
里山,51,19
都被,51,50
部說,51,45
部與,51,48
部將,51,51
道上,51,46
過美,51,39
週刊,51,27
造更,51,44
這點,51,46
退費,51,23
身份,51,44
超出,51,45
起跳,51,43
購債,51,39
資協,51,35
讓外,51,48
談中,51,46
訂購,51,39
解的,51,48
覆蓋,51,45
要關,51,49
要等,51,48
衝高,51,40
行官,51,39
號稱,51,50
萬聖,51,9
華大,51,37
華區,51,31
苗栗,51,28
與消,51,42
與一,51,48
職人,51,31
聰明,51,44
者將,51,47
總值,51,28
網上,51,43
統與,51,46
等日,51,48
等同,51,50
立公,51,37
租金,51,38
礁層,51,39
盛大,51,48
的包,51,42
的二,51,46
用國,51,40
理林,51,47
特金,51,21
物園,51,21
無力,51,48
為原,51,44
灣要,51,47
演練,51,23
清邁,51,27
氣不,51,46
正元,51,15
樂金,51,39
業轉,51,42
格上,51,43
果要,51,49
李嘉,51,20
本開,51,45
本相,51,50
期經,51,45
望再,51,50
有疑,51,51
有核,51,39
有實,51,49
有外,51,47
有回,51,47
月最,51,46
景觀,51,41
普最,51,42
普之,51,45
時速,51,45
是想,51,49
是她,51,46
日最,51,43
於未,51,50
方認,51,44
方不,51,48
文網,51,44
數在,51,51
數以,51,47
整頓,51,41
改造,51,41
收跌,51,43
收取,51,43
據時,51,34
據外,51,44
撤銷,51,36
插畫,51,21
控管,51,41
採行,51,41
捕撈,51,24
挫跌,51,45
戰場,51,41
或缺,51,48
應不,51,50
愛心,51,44
恆生,51,44
忽略,51,49
從上,51,48
從一,51,47
後是,51,49
很感,51,43
往的,51,49
彈試,51,33
強森,51,27
府相,51,48
府推,51,48
年華,51,42
年共,51,48
年低,51,50
幅縮,51,42
市集,51,26
市開,51,49
市跌,51,41
島屋,51,13
對有,51,49
將超,51,46
將正,51,48
將上,51,50
寬庭,51,1
審核,51,38
實用,51,35
實不,51,45
家開,51,45
家及,51,47
守護,51,39
學界,51,44
妖怪,51,15
契爾,51,32
大通,51,43
大資,51,45
多空,51,50
場和,51,47
在廣,51,41
圓滿,51,42
國重,51,48
國能,51,45
國獨,51,43
國參,51,47
國以,51,49
因地,51,45
問日,51,43
各部,51,44
台觀,51,41
召回,51,22
口車,51,21
口號,51,47
受益,51,43
及韓,51,50
及時,51,50
及投,51,48
及工,51,49
務次,51,47
助的,51,46
到更,51,49
出行,51,23
出以,51,49
共產,51,39
億人,51,44
僅能,51,48
健成,51,30
倍經,51,44
個機,51,50
個主,51,47
侵犯,51,43
作開,51,48
但外,51,51
以發,51,49
代價,51,42
付款,51,32
人所,51,49
亞及,51,49
了對,51,51
了國,51,49
也只,51,51
乃至,51,47
中港,51,21
中新,51,49
世貿,51,43
上就,51,49
三家,51,47
一隻,51,43
一來,51,47
黨輪,50,42
黨國,50,44
黨員,50,42
黃國,50,26
體大,50,44
項產,50,38
隊在,50,44
間與,50,46
間發,50,50
閉幕,50,45
銷日,50,35
都出,50,49
都以,50,50
邊會,50,38
選購,50,44
選結,50,42
這筆,50,39
退場,50,45
車等,50,47
資合,50,40
貿聯,50,11
財測,50,38
談及,50,49
認可,50,40
該國,50,40
視訊,50,35
要面,50,41
要留,50,43
要注,50,47
行全,50,49
萬里,50,20
若日,50,46
船長,50,34
與文,50,46
致意,50,42
背包,50,38
者說,50,44
者問,50,44
考試,50,27
續提,50,50
紅利,50,41
立了,50,43
社論,50,22
盛事,50,46
的黨,50,39
的班,50,36
當事,50,35
異的,50,44
用一,50,48
理與,50,44
現可,50,39
率持,50,47
率大,50,48
無所,50,46
烏龍,50,26
為正,50,44
為核,50,50
為東,50,47
灣已,50,44
漲多,50,43
海正,50,42
泡沫,50,37
法不,50,49
民宿,50,18
此在,50,47
橡膠,50,31
材的,50,42
李世,50,22
本專,50,43
未明,50,49
有主,50,48
會審,50,45
會報,50,45
會向,50,47
會先,50,46
最關,50,45
更將,50,49
時台,50,45
是發,50,48
是原,50,43
春天,50,38
明治,50,29
於各,50,49
新能,50,39
放量,50,40
捷流,50,1
戰時,50,45
我是,50,43
應邀,50,44
想的,50,47
情誼,50,42
性高,50,49
快時,50,27
引國,50,46
年公,50,41
平時,50,45
常設,50,37
布財,50,47
已宣,50,49
島和,50,40
展延,50,39
局也,50,49
對民,50,47
專用,50,43
家學,50,42
完畢,50,46
孤立,50,44
子山,50,16
好康,50,39
女人,50,34
夫婦,50,31
壽司,50,22
增設,50,41
報都,50,50
地質,50,37
國文,50,32
國各,50,49
國債,50,36
周遭,50,43
周刊,50,43
周六,50,45
名藥,50,13
名學,50,39
同日,50,47
合庫,50,8
合大,50,47
可轉,50,39
受外,50,48
及印,50,47
及兩,50,43
升空,50,28
區總,50,46
動工,50,44
加重,50,48
加緊,50,46
前完,50,44
則認,50,47
則分,50,48
到三,50,48
分起,50,16
公升,50,20
內建,50,38
入國,50,49
先預,50,48
元跌,50,43
價漲,50,45
價持,50,47
價在,50,49
偏北,50,32
值約,50,46
個中,50,37
來兩,50,45
作權,50,24
以透,50,42
以色,50,41
人希,50,50
事發,50,41
也透,50,49
也看,50,50
主體,50,36
中立,50,41
並透,50,50
並對,50,50
不樂,50,45
下子,50,47
上都,50,45
上修,50,42
三地,50,41
一陣,50,49
新台幣,2151,1251
億美元,1594,773
人民幣,1575,528
億日圓,1358,505
兌美元,1315,602
董事長,1297,960
投資人,1290,716
在日本,1241,1000
新加坡,1207,790
民進黨,1178,450
消費者,1177,653
郭台銘,1052,339
進一步,1007,844
台灣的,995,681
外交部,946,425
蔡英文,937,412
與日本,914,740
委員會,904,614
記者會,873,671
日本的,869,709
行政院,811,472
國民黨,805,325
沖之鳥,792,226
菲律賓,791,378
社報導,771,683
在台灣,767,570
機器人,756,184
英國脫,755,392
夏普的,744,360
立法院,738,421
聯準會,726,469
卡麥隆,719,278
的日本,718,639
總經理,687,520
中央社,641,587
東南亞,634,354
市場的,627,483
董事會,621,338
是日本,603,506
半導體,602,240
歐巴馬,592,202
天表示,584,567
負利率,574,271
日圓兌,564,420
年同期,564,328
有機會,562,461
今天在,559,516
台灣人,556,347
經濟部,554,287
下半年,547,321
太陽能,543,165
國總統,538,412
與夏普,517,266
聯合國,516,295
新政府,514,284
的問題,509,404
重要的,506,453
是台灣,506,411
太平洋,505,352
分析師,492,376
的經濟,484,373
較去年,473,298
公聽會,470,120
日本人,460,311
發言人,459,392
國政府,455,322
對台灣,454,355
自己的,449,367
戴正吳,449,127
最大的,447,403
的國家,437,348
對日本,437,361
日本首,436,397
美國聯,434,363
國經濟,432,314
宏達電,430,134
競爭力,424,298
俄羅斯,423,267
在東京,421,336
的影響,419,357
的情況,416,365
殖利率,413,195
的台灣,410,340
上半年,409,225
個國家,404,313
成長率,402,252
製造業,401,184
到日本,399,330
的投資,398,316
執行長,395,319
釣魚台,392,141
台北市,392,231
國家的,391,322
在美國,390,325
於日本,389,359
可能會,387,320
顯示器,386,178
天上午,385,318
供應鏈,385,263
農委會,379,180
美元匯,373,299
大陸的,373,279
馬總統,371,130
和日本,369,337
萬人次,367,203
北海道,367,169
為台灣,362,317
主要是,362,334
成交量,361,291
慰安婦,359,88
子公司,358,248
及日本,358,334
天下午,357,299
台積電,357,174
鴻夏戀,355,192
觀光客,353,179
日本東,353,296
時表示,352,332
在全球,352,292
加拿大,351,244
物聯網,350,178
熊本縣,347,160
法新社,344,318
的重要,343,318
與台灣,342,283
蔡總統,340,116
美國的,339,268
今天上,339,286
基金會,333,187
他表示,332,294
年以來,330,283
經理人,329,229
候選人,327,198
他認為,326,278
今天下,321,279
近年來,320,291
以來最,320,262
謝長廷,318,93
日本國,318,258
的方式,316,287
月以來,316,258
公司的,316,257
美元兌,315,183
日本經,314,270
不確定,313,259
馬英九,311,205
本市場,309,230
萬美元,308,167
市場預,308,262
領導人,306,209
零組件,306,176
太平島,305,79
在中國,305,234
與中國,304,246
與美國,303,258
核電廠,302,106
供應商,302,188
這樣的,300,264
共同社,300,264
鴻海與,297,181
日本大,295,245
的關係,294,234
日圓的,294,224
是一個,292,237
自民黨,291,120
黨立委,289,175
的合作,289,233
的可能,287,253
義大利,284,192
政府的,284,238
的時間,283,248
墨西哥,282,246
美元的,281,224
其他國,281,233
大地震,280,194
對夏普,279,174
為日本,278,241
辦公室,277,199
脫離歐,277,210
有可能,276,253
百分點,274,158
的國際,273,242
金管會,272,117
希望能,271,245
可能性,270,239
財政部,269,166
東京都,269,122
員表示,269,221
到台灣,269,211
經新聞,268,215
的目標,267,238
我們的,267,197
市占率,266,173
今年第,266,212
經濟體,265,181
自衛隊,263,121
保守黨,262,117
交易員,262,154
里斯本,261,234
地區的,260,225
全世界,260,227
秘書長,258,191
的發展,258,212
每公噸,258,39
原住民,258,60
高峰會,257,140
國防部,257,140
來最大,254,207
的市場,253,223
元之間,253,154
公布的,252,237
年輕人,251,145
在今年,251,240
一方面,251,193
年成長,249,185
將持續,248,230
的產品,247,206
蘇格蘭,246,77
的成長,245,215
是因為,245,222
寶可夢,245,87
匯率今,245,173
路透社,244,221
美元今,244,220
智慧型,244,162
經濟學,243,177
英國公,242,191
台灣民,242,156
的民眾,241,203
觀光局,239,115
該公司,238,169
提出的,237,176
在台北,237,198
不同的,236,209
歐盟的,235,152
情況下,235,218
在國際,235,205
購夏普,233,163
目前已,233,220
產業的,233,179
氣象局,233,73
馬尼拉,232,207
長榮航,232,65
舉行的,232,215
與鴻海,232,166
的技術,232,181
舊金山,231,203
市政府,231,153
可能是,231,210
華盛頓,230,220
交通部,230,153
資夏普,229,138
的企業,228,188
是全球,228,214
國內外,228,200
全球最,228,187
合作的,227,208
台灣在,227,192
的需求,225,206
最重要,224,197
為全球,223,195
據了解,223,182
在英國,223,174
股東會,222,134
美國國,222,167
未來將,222,202
日圓升,222,169
洛杉磯,221,199
對中國,220,178
在南海,220,140
開盤後,219,208
同時也,219,208
基本面,218,167
習近平,217,120
的機會,217,195
的主要,217,201
年營收,217,156
以上的,217,190
也就是,216,193
排名第,215,143
尤其是,215,203
越來越,214,169
觀測到,214,68
杜特蒂,214,47
有許多,212,197
大立光,212,120
升息的,212,162
業發展,211,162
會表示,211,183
日本海,211,155
率政策,210,147
智慧手,210,125
指數上,210,143
的政策,209,185
於台灣,209,193
推出的,209,173
副總裁,209,174
芝加哥,208,201
有很多,208,180
接下來,208,192
的美國,207,188
月營收,207,120
更多精,207,206
衛福部,206,108
總統府,206,132
年全球,206,169
對美國,206,174
大規模,206,184
鴻海的,205,152
英國的,205,162
有助於,205,193
在大陸,205,153
並沒有,205,187
的風險,204,176
日本外,204,169
之間的,204,177
與國際,203,165
研究所,203,175
歷史新,203,159
日本核,203,143
電視台,202,147
的關鍵,202,172
李登輝,202,53
日本與,202,181
洲股市,201,160
民黨立,201,138
比去年,201,150
未來的,201,175
日本食,201,120
在亞洲,201,172
吉隆坡,201,182
總統歐,200,181
洲市場,200,149
天公布,200,181
投資的,199,181
萬日圓,198,116
會今天,197,184
不動產,197,98
的立場,196,171
產品的,196,151
旅行社,196,109
愈來愈,196,164
台灣時,196,170
區食品,196,106
上周五,196,127
部表示,195,150
經濟的,195,163
第一次,195,162
品進口,195,131
過程中,194,164
日表示,194,186
全球股,194,158
中國的,194,142
理事會,193,168
最後一,193,168
日本最,193,168
今天公,193,170
也表示,193,188
一定要,193,160
食品進,192,122
辦事處,192,101
特別是,192,177
影響力,192,144
連續第,191,164
兆日圓,191,130
任天堂,191,57
不排除,191,167
他指出,190,179
請注意,189,46
自動化,189,100
的態度,189,162
於美國,189,176
將成為,189,181
代表處,189,120
日上午,188,164
成長的,188,170
雅加達,187,175
的夏普,187,144
博物館,187,88
企業的,187,155
維也納,186,172
紐西蘭,186,146
的支持,186,157
的地方,186,155
日關係,186,121
食品輸,185,102
藝術家,185,84
空服員,185,65
是美國,185,158
於今年,185,176
往日本,185,164
多倫多,185,168
台灣與,185,156
理事長,184,151
日公布,184,172
報導說,184,156
這也是,183,174
蘇嘉全,183,69
發展的,183,164
海巡署,183,68
對英國,183,136
即日起,183,149
一個月,183,156
是否有,182,163
日本和,182,170
高雄市,181,100
證指數,181,132
布里斯,181,176
台幣匯,181,110
日本官,180,154
日本在,180,156
張善政,179,62
國央行,179,131
台灣經,179,131
日本電,178,154
日晚間,178,149
在歐盟,178,125
創辦人,178,154
全球第,178,141
幣匯率,177,125
帶來的,177,164
亞洲股,177,150
亞太區,177,83
華爾街,176,134
的第一,176,159
指數收,176,105
中表示,176,152
不可能,176,150
的歷史,175,145
的工作,175,154
希拉蕊,175,86
天宣布,175,170
中間價,175,98
讓台灣,174,143
的資金,174,149
溫哥華,174,168
柯文哲,174,52
夥伴協,174,143
交易日,174,149
莫斯科,173,168
工具機,173,58
家公司,173,147
價指數,173,146
使用者,173,105
的產業,172,138
的政治,172,131
日內瓦,172,160
新北市,172,105
市場對,172,153
英國政,171,113
脫歐的,171,127
政策的,171,149
月升息,170,126
對美元,170,125
公投結,170,119
解決方,169,123
與大陸,169,118
氣象廳,169,87
國際法,169,116
全球市,169,144
的服務,168,122
日本等,168,161
新聞稿,168,143
新德里,168,164
也沒有,168,151
關係的,167,136
西雅圖,167,164
系外資,167,43
的中國,167,148
年底前,167,147
副總統,167,105
分別為,167,152
基本點,166,129
國企業,166,121
國人民,166,143
洲央行,165,136
年來最,165,147
他們的,165,139
人表示,165,148
面板廠,164,96
部今天,164,155
年台灣,164,144
奧克蘭,164,164
大陸外,164,101
中國人,164,130
上午在,164,157
部地區,163,101
蒙特婁,163,158
脫歐後,163,114
股市今,163,152
時起至,163,163
年開始,163,151
就可以,162,136
大陸國,162,129
今年的,162,146
邁阿密,161,157
的消費,161,135
的原因,161,151
墨爾本,161,161
品安全,161,102
也可能,161,152
研究院,160,127
的競爭,160,138
的安全,160,140
日本及,160,146
公務船,160,100
貿易協,159,105
與歐盟,159,101
聯發科,159,74
的經營,159,128
的旅客,159,119
日舉行,159,154
的銷售,158,119
有必要,158,145
是否會,158,142
是中國,158,139
威尼斯,158,157
國際化,158,106
今年以,158,139
的機率,157,137
安理會,157,68
受歡迎,157,135
世界各,157,142
馬德里,156,154
舉辦的,156,138
由日本,156,145
決定脫,156,129
歐元區,156,122
會主席,156,132
日本公,156,126
今年來,156,129
檀香山,155,155
日起至,155,136
日本福,155,124
教育部,155,76
布拉格,155,154
局表示,155,127
今天舉,155,149
交易所,155,82
不知道,155,139
名古屋,154,99
的地震,153,72
日新聞,153,115
兌日圓,153,108
他強調,153,148
行總裁,152,111
相較於,152,149
海問題,152,80
注意的,152,142
民主黨,152,98
比利時,152,101
日本放,152,148
日下午,152,141
房地產,152,87
工研院,152,69
宋楚瑜,152,35
威靈頓,152,152
也可以,152,138
海參威,151,151
可能有,151,134
黨主席,150,107
有任何,150,138
市場人,150,116
對北韓,150,93
在內的,150,138
今天宣,150,146
人認為,150,135
自日本,149,136
是為了,149,139
奧斯陸,149,149
在臉書,149,116
的全球,148,133
毛利率,148,95
新南向,148,84
市今天,148,139
客來台,148,74
受影響,148,122
創新高,148,133
銀行業,147,81
農產品,147,73
目前在,147,142
的商品,147,120
對全球,147,129
總統說,146,62
台灣有,146,139
台灣大,146,96
台南市,146,83
出貨量,146,87
共和黨,146,112
今天開,146,142
今天說,146,142
第一個,145,125
穩定的,145,124
目前的,145,140
為美國,145,126
有更多,145,136
土耳其,145,92
元開盤,145,139
證交所,144,69
日宣布,144,139
中國國,144,133
目前正,143,134
的公司,143,118
台灣是,143,119
台灣旅,143,91
務合作,143,74
首相梅,142,132
電子產,142,101
資金額,142,99
策略師,142,130
會理事,142,125
於去年,142,126
收購價,142,73
意的是,142,135
媒報導,142,131
夏普在,142,117
台中市,142,72
再加上,142,130
價航空,142,74
洲國家,141,120
服務業,141,78
是英國,141,107
受訪時,141,133
體產業,140,69
製造商,140,110
的經驗,140,130
的生活,140,118
營業額,140,93
月下旬,140,116
新產品,140,114
指數下,140,94
和其他,140,130
和中國,140,119
黨黨魁,139,93
電子商,139,86
金融業,139,89
的表現,139,124
的壓力,139,128
發生的,139,121
政府將,139,129
據顯示,139,125
年日本,139,125
參議院,139,89
一定會,139,127
美國在,138,118
短期內,138,117
的設計,138,94
為什麼,138,107
洋事務,138,57
有超過,138,132
天凌晨,138,96
去年底,138,124
備忘錄,138,81
來最高,138,117
電動車,137,67
的貨幣,137,111
的基礎,137,116
幣匯價,137,81
外市場,137,118
在野黨,137,93
及台灣,137,134
中信金,137,45
脫歐派,136,82
的作品,136,77
產業發,136,107
有日本,136,129
川普的,136,84
多年來,136,124
台股今,136,109
事實上,136,126
上表示,136,129
的結果,135,123
發表會,135,100
熊本地,135,104
在歐洲,135,114
國市場,135,109
國務院,135,99
告指出,135,116
向日本,135,117
台灣漁,135,89
前總統,135,109
也希望,135,123
負責人,134,111
的英國,134,103
現階段,134,119
民黨團,134,71
問題的,134,112
與其他,133,123
自行車,133,50
的部分,133,127
的相關,133,123
的消息,133,127
的時候,133,119
於中國,133,123
成為全,133,120
和台灣,133,114
以日本,133,126
以來的,133,121
續成長,132,114
的食品,132,93
桃園市,132,69
期成長,132,98
日本旅,132,102
日召開,132,118
內政部,132,78
保證金,132,86
鴻海入,131,82
阿拉伯,131,78
許多人,131,120
有信心,131,105
安全的,131,118
國集團,131,115
和美國,131,121
合作對,131,67
北部海,131,48
今年底,131,115
研討會,130,85
的狀況,130,118
的決定,130,111
洪秀柱,130,39
日本三,130,106
得夏普,130,89
夏普股,130,84
都可以,129,119
設計師,129,66
管機關,129,101
盤中一,129,109
的看法,129,119
留在歐,129,88
來台灣,129,114
迪士尼,128,41
的行動,128,109
的營運,128,117
柯林頓,128,75
最高的,128,117
日以來,128,111
在去年,128,119
及美國,128,121
造成的,127,113
相當於,127,122
有一個,127,112
會員國,127,79
更多的,127,109
如預期,127,114
天報導,127,121
大部分,127,121
台指期,127,59
任總統,127,101
相關的,126,115
的貿易,126,91
核災區,126,69
昨天在,126,115
日圓走,126,104
可能在,126,113
元今早,126,112
開發的,125,105
是希望,125,115
於市場,125,116
幣貶值,125,105
外國人,125,79
人工智,125,66
面板的,124,81
者表示,124,112
美國和,124,115
維持在,124,109
相關人,124,110
的議題,124,107
李大維,124,42
日本時,124,104
西班牙,123,86
被視為,123,116
福島核,123,90
成員國,123,87
在鴻海,123,96
今天報,123,115
也指出,123,117
並表示,123,119
英鎊兌,122,75
美元升,122,102
的角色,122,110
會持續,122,113
夏普將,122,95
區最大,122,41
則表示,122,119
銷售量,121,88
金融股,121,82
訪表示,121,117
蔡政府,121,69
的行為,121,103
月中旬,121,109
很可能,121,111
執政黨,121,91
原物料,121,92
使用的,121,107
也不會,121,115
與英國,120,101
致詞時,120,102
現在的,120,104
段時間,120,111
東京的,120,113
是鴻海,120,95
大股東,120,85
夏普今,120,96
台灣也,120,119
今天發,120,110
不只是,120,110
股表現,119,95
結束後,119,110
業獲利,119,90
日圓匯,119,87
技術的,119,100
季營收,119,85
個月來,119,109
上個月,119,103
讓民眾,118,103
說明會,118,109
的最大,118,110
的內容,118,90
有品牌,118,67
