單詞,TF,DF
建軍,53,36
廠建,53,45
府過,53,50
店頭,53,36
底已,53,52
幾歲,53,46
年集,53,40
平是,53,46
平也,53,48
常人,53,45
布明,53,43
布不,53,46
市合,53,48
已破,53,50
已加,53,50
工協,53,43
峻的,53,51
山鄉,53,38
居亞,53,39
就需,53,52
就地,53,50
少是,53,50
少新,53,53
少國,53,53
對空,53,48
對提,53,50
對強,53,50
對巴,53,45
對印,53,43
對出,53,46
對價,53,45
對來,53,52
尋寶,53,38
將聚,53,49
將卸,53,50
寫字,53,24
實這,53,52
家陳,53,48
家歌,53,29
家好,53,51
家商,53,48
定提,53,49
宗慶,53,18
完的,53,47
安風,53,43
安及,53,46
學英,53,31
學創,53,51
學制,53,35
孫子,53,44
子集,53,31
如外,53,52
好水,53,46
好就,53,50
好可,53,51
她看,53,51
她今,53,51
天沒,53,51
天即,53,51
天並,53,53
大附,53,41
大白,53,45
大房,53,27
大幫,53,48
多說,53,46
多工,53,50
多分,53,49
外賓,53,40
場除,53,53
場說,53,48
場由,53,52
報行,53,44
報公,53,49
執勤,53,42
坡地,53,27
均約,53,51
地美,53,46
地簽,53,30
地稅,53,34
在境,53,32
在因,53,51
在反,53,52
在凱,53,47
在你,53,39
團中,53,45
圖文,53,37
園大,53,43
國打,53,51
國恩,53,31
國實,53,47
因資,53,47
回籠,53,50
回測,53,46
嘉說,53,39
問蔡,53,48
商建,53,42
唯獨,53,51
員透,53,52
和發,53,48
和基,53,47
和信,53,48
吹起,53,49
否成,53,51
名成,53,50
同看,53,51
同價,53,48
合工,53,49
合主,53,49
可保,53,49
另為,53,51
口已,53,51
受重,53,52
反台,53,38
反之,53,50
及雲,53,52
即發,53,50
即已,53,51
卡關,53,46
南澳,53,43
協及,53,40
區交,53,47
化上,53,52
勵他,53,48
勝正,53,14
務農,53,39
動雙,53,51
動結,53,50
動專,53,42
動場,53,45
動前,53,52
助地,53,43
加裝,53,43
加第,53,46
力霸,53,16
力保,53,48
力中,53,47
前處,53,51
前由,53,53
前東,53,50
前去,53,48
前即,53,51
制規,53,48
到雲,53,50
到適,53,50
到整,53,53
到內,53,49
利連,53,27
利較,53,45
利有,53,51
利代,53,39
別從,53,51
分認,53,40
分處,53,36
分縣,53,30
分由,53,49
分已,53,51
分學,53,44
分利,53,47
出過,53,48
再給,53,46
具公,53,47
共組,53,46
兩萬,53,42
兩側,53,49
全處,53,27
全免,53,48
內舉,53,53
內空,53,36
內戰,53,33
內多,53,53
內同,53,46
光股,53,41
光洋,53,9
價只,53,44
僅以,53,51
備在,53,52
停價,53,43
做完,53,46
倡導,53,51
候鳥,53,28
個最,53,49
個亞,53,49
信對,53,52
來考,53,47
來交,53,52
作重,53,51
作最,53,51
佔全,53,47
以立,53,46
以應,53,52
令的,53,50
他跟,53,52
他用,53,51
他公,53,51
今也,53,50
人期,53,53
人敢,53,48
人支,53,51
人憑,53,27
人廖,53,53
享譽,53,53
亞航,53,39
亞協,53,21
些大,53,51
事行,53,45
了約,53,51
了更,53,53
了五,53,48
乾燥,53,40
也親,53,52
也呈,53,53
之鄉,53,28
主性,53,47
主來,53,37
並用,53,52
並保,53,51
並使,53,52
且與,53,53
且全,53,53
下電,53,46
下兩,53,52
下之,53,46
上多,53,52
上場,53,48
三太,53,40
一滴,53,49
黨所,52,50
點等,52,51
麼說,52,51
鷹派,52,47
鶯歌,52,41
高學,52,49
體方,52,51
體所,52,48
館藏,52,34
願不,52,49
題和,52,50
須再,52,50
項公,52,44
靜的,52,50
靜態,52,43
電預,52,45
電一,52,51
離不,52,48
雙鴻,52,22
險費,52,35
隊今,52,48
陳淑,52,33
除的,52,44
除後,52,45
除以,52,48
院說,52,47
院於,52,50
院成,52,49
院後,52,46
院原,52,46
院下,52,47
間參,52,45
開張,52,43
開來,52,50
長安,52,46
長傅,52,47
長下,52,52
鐵也,52,49
鍵盤,52,43
銓敘,52,22
金調,52,43
金計,52,45
金利,52,24
量一,52,51
重中,52,46
里蘭,52,39
部晚,52,52
邱淑,52,23
還邀,52,52
遠銀,52,11
過現,52,50
過創,52,46
運處,52,39
運到,52,47
遊說,52,43
進站,52,27
造為,52,49
這應,52,51
退縮,52,45
追尋,52,45
迷人,52,48
返還,52,41
近大,52,50
近代,52,47
迎新,52,34
轉嫁,52,38
輔仁,52,40
軍國,52,48
車都,52,51
跑的,52,44
足台,52,46
超最,52,29
起東,52,46
走廊,52,45
購新,52,40
資開,52,50
資為,52,48
資參,52,34
費行,52,47
買車,52,33
買指,52,47
貶至,52,41
象與,52,50
讓金,52,45
讓農,52,47
讓在,52,50
讓保,52,38
護眼,52,17
證下,52,48
請蔡,52,47
請新,52,50
調結,52,44
誰來,52,46
許會,52,47
計長,52,44
計規,52,46
角大,52,35
親屬,52,40
見這,52,51
要搶,52,48
補發,52,39
街上,52,46
行跨,52,49
行健,52,36
虐待,52,33
蔡主,52,30
蓮的,52,44
蒐證,52,39
葛來,52,19
茶的,52,32
若日,52,41
艱鉅,52,45
與航,52,49
與結,52,40
與宏,52,42
自已,52,40
腸癌,52,34
能連,52,48
能停,52,50
能之,52,48
育體,52,49
股等,52,49
職時,52,50
聯社,52,46
耗材,52,37
而由,52,50
者未,52,50
美髮,52,22
美譽,52,51
美航,52,33
美玲,52,26
續低,52,49
繳的,52,44
繳回,52,30
線可,52,46
經向,52,48
統領,52,34
統身,52,45
統能,52,48
終判,52,28
細的,52,50
紮根,52,51
約數,52,43
約交,52,38
約三,52,51
管樂,52,12
等關,52,51
等好,52,50
等傳,52,50
童書,52,31
立時,52,52
立性,52,42
穩住,52,48
稽徵,52,29
程為,52,49
程後,52,51
稅商,52,26
秒殺,52,44
禮堂,52,45
票是,52,49
碩的,52,47
睿哲,52,19
眾關,52,52
眼成,52,52
真有,52,50
省人,52,40
直不,52,48
益等,52,50
皇宮,52,39
的雷,52,40
的誘,52,49
的笑,52,48
的搭,52,51
的搖,52,44
的售,52,39
的史,52,44
的列,52,45
的併,52,43
白為,52,19
發在,52,45
病媒,52,27
病友,52,33
用勞,52,35
產等,52,50
產是,52,47
產大,52,39
產不,52,47
生提,52,49
琉璃,52,25
現成,52,51
現很,52,51
現全,52,51
營電,52,46
照變,52,31
然美,52,52
然現,52,48
無窮,52,51
為桃,52,49
為夏,52,50
灣早,52,48
瀕臨,52,44
瀑布,52,26
濟會,52,32
游產,52,52
消毒,52,42
海生,52,17
海港,52,26
海兩,52,42
洲主,52,49
泰航,52,37
波寒,52,39
法管,52,47
法已,52,48
治化,52,42
治中,52,39
沙崙,52,31
求生,52,48
永昌,52,36
氣會,52,50
氣和,52,48
民總,52,44
歷的,52,49
此被,52,50
此特,52,52
正逐,52,51
正要,52,49
歌舞,52,33
次投,52,47
次協,52,48
權金,52,40
標脫,52,17
標在,52,51
樂人,52,44
業間,52,48
業論,52,41
業標,52,37
核三,52,32
查機,52,50
林大,52,34
末期,52,47
期航,52,41
望外,52,49
有連,52,50
有總,52,50
有種,52,46
月啟,52,49
會貴,52,45
會評,52,50
會消,52,49
會本,52,49
會挑,52,51
會事,52,50
更豐,52,48
更穩,52,47
更寬,52,46
更佳,52,52
暨發,52,49
普爾,52,39
晚將,52,52
時看,52,51
是隨,52,49
是統,52,49
是男,52,46
是宏,52,45
是作,52,47
星與,52,39
日從,52,48
旗山,52,30
於臺,52,49
於文,52,50
於商,52,51
新文,52,37
料也,52,50
救國,52,34
政資,52,40
改會,52,34
收來,52,49
支架,52,22
擷取,52,36
據過,52,52
換裝,52,37
換公,52,42
提斯,52,26
描繪,52,44
控訴,52,43
振奮,52,45
挫敗,52,43
把手,52,41
技在,52,47
才讓,52,52
手繪,52,42
手大,52,33
手共,52,50
所代,52,50
或政,52,50
或代,52,47
我感,52,46
成率,52,39
成改,52,41
應這,52,52
憲的,52,41
感觸,52,48
息前,52,41
性更,52,44
怕是,52,50
快捷,52,34
志雄,52,22
志一,52,30
必能,52,50
心未,52,49
從寬,52,41
得成,52,52
後遺,52,48
很想,52,48
待能,52,51
往外,52,48
式服,52,45
式加,52,51
建人,52,24
廠已,52,50
廖萬,52,30
庭生,52,48
度設,52,44
度指,52,39
府更,52,51
府只,52,48
府出,52,51
幾分,52,43
年排,52,41
年並,52,52
平反,52,32
布解,52,47
布希,52,30
布一,52,50
已設,52,51
已具,52,49
工退,52,34
屢屢,52,51
展數,52,46
展推,52,49
局應,52,47
局大,52,43
就因,52,51
小物,52,41
對鴻,52,46
對弱,52,50
將通,52,48
將拜,52,49
寧願,52,46
實惠,52,49
實台,52,49
家聯,52,34
定而,52,49
宅稅,52,33
學後,52,49
學區,52,37
季完,52,50
子報,52,46
媒介,52,48
妝保,52,39
好壞,52,48
女團,52,42
天日,52,47
天從,52,51
大邱,52,23
大過,52,38
夜店,52,12
多部,52,44
多對,52,48
增到,52,45
境支,52,28
場擔,52,51
基的,52,45
域之,52,49
均勻,52,37
地等,52,51
地消,52,41
地參,52,46
在黃,52,47
在變,52,49
在舊,52,48
在老,52,49
在攝,52,50
在希,52,27
在增,52,51
在司,52,48
土界,52,27
國非,52,46
國力,52,42
回不,52,50
單金,52,39
售一,52,50
員多,52,50
品案,52,37
和三,52,45
君說,52,46
名醫,52,41
名被,52,48
同致,52,39
同產,52,51
合電,52,49
合及,52,51
合了,52,52
各一,52,50
司統,52,44
台加,52,36
台不,52,50
可延,52,52
只提,52,50
只可,52,50
口約,52,49
受民,52,50
取生,52,17
取材,52,41
反毒,52,36
反托,52,20
及理,52,49
及擴,52,45
及我,52,46
卡中,52,29
卓著,52,50
午赴,52,49
千里,52,43
十七,52,41
匹亞,52,29
北水,52,29
勵馨,52,25
務提,52,50
動法,52,39
動分,52,48
力新,52,25
力建,52,47
前期,52,43
前月,52,37
前多,52,51
前半,52,51
則持,52,51
刻印,52,48
到攝,52,51
到六,52,52
利點,52,36
判死,52,29
初以,52,50
分解,52,43
分將,52,52
出改,52,50
再等,52,49
具等,52,50
八里,52,26
兩三,52,46
全認,52,43
內主,52,49
入創,52,52
免會,52,48
克制,52,39
光棍,52,27
先與,52,49
先於,52,51
優勝,52,44
傳真,52,37
備處,52,38
個活,52,48
個共,52,49
信息,52,38
保不,52,46
侵入,52,37
供投,52,43
來正,52,51
來儀,52,19
作組,52,39
作或,52,52
作將,52,51
作做,52,47
何改,52,52
何啟,52,23
何事,52,46
住台,52,46
但馬,52,48
但必,52,52
企畫,52,43
任閣,52,45
任部,52,38
件商,52,39
件公,52,45
以資,52,47
以節,52,49
以文,52,49
以快,52,52
以很,52,51
以延,52,48
以市,52,52
付方,52,44
他了,52,50
仍較,52,48
仍受,52,50
介在,52,19
今有,52,49
人時,52,50
人住,52,47
亮出,52,38
享自,52,52
享台,52,49
交道,52,46
事也,52,49
事上,52,48
了各,52,52
也計,52,51
也自,52,52
之姿,52,50
主場,52,43
中銀,52,24
中區,52,41
中北,52,47
中再,52,50
中介,52,43
中主,52,52
並擔,52,52
並打,52,52
並主,52,49
且目,52,52
不就,52,47
不單,52,51
上交,52,47
一正,52,31
鼎的,51,41
黨領,51,42
黨支,51,44
麼意,51,45
麼久,51,46
高跟,51,18
體諒,51,49
體應,51,47
體參,51,46
體作,51,48
驚呼,51,48
驗等,51,47
馬特,51,15
馬力,51,32
餘名,51,45
額減,51,43
頭部,51,38
須與,51,50
須持,51,51
項行,51,47
非事,51,41
電纜,51,35
雲南,51,27
難時,51,48
難人,51,35
難事,51,46
集相,51,48
雄不,51,46
際認,51,47
階機,51,41
陳榮,51,22
陳偉,51,25
陳佳,51,32
除大,51,47
關及,51,47
間透,51,49
間資,51,44
間諜,51,24
門有,51,48
金運,51,46
金對,51,47
金專,51,47
量競,51,29
重損,51,47
醒哲,51,33
酒類,51,28
鄉投,51,33
都經,51,51
都的,51,47
部新,51,48
還與,51,50
還發,51,48
還一,51,49
達能,51,30
道格,51,20
道大,51,43
道也,51,48
過立,51,45
過媒,51,45
運管,51,49
運時,51,46
運務,51,23
運人,51,42
遊學,51,20
週新,51,48
連絡,51,42
連的,51,47
造中,51,43
逆風,51,33
追上,51,45
轉診,51,21
車相,51,41
身受,51,49
踏上,51,46
跟美,51,47
起與,51,50
起對,51,49
起停,51,46
走道,51,41
賽隊,51,34
購數,51,41
資調,51,41
費就,51,45
買保,51,31
譽的,51,49
護車,51,41
護機,51,45
議解,51,44
議前,51,45
議並,51,47
證了,51,49
講一,51,47
請日,51,48
說沒,51,51
說家,51,28
設分,51,37
設一,51,49
計部,51,34
計較,51,41
計未,51,50
視角,51,40
視情,51,48
見國,51,51
要討,51,48
要申,51,46
要正,51,48
要擔,51,49
裝水,51,29
裂的,51,49
術協,51,39
行說,51,43
行無,51,44
行於,51,47
行執,51,43
行加,51,49
融洽,51,50
號誌,51,41
藉口,51,47
蒸發,51,44
萬瓦,51,42
若加,51,47
舉措,51,46
與調,51,48
與評,51,47
與習,51,42
與節,51,49
與王,51,49
與無,51,51
與決,51,48
與廣,51,47
與她,51,46
與光,51,41
臻鼎,51,37
至為,51,50
至北,51,49
自覺,51,46
能充,51,49
能代,51,44
股反,51,47
而高,51,51
而現,51,50
而可,51,50
羽絨,51,21
署將,51,45
罰單,51,33
置完,51,45
罪行,51,42
續高,51,46
續舉,51,49
續於,51,50
織與,51,50
緩升,51,46
緊追,51,50
網速,51,29
統經,51,38
統工,51,35
級大,51,49
紅馬,51,8
紅茶,51,33
約而,51,47
糟糕,51,44
管業,51,35
等指,51,50
等創,51,50
等亞,51,51
立醫,51,36
空也,51,48
程規,51,49
程以,51,50
稅稅,51,37
稀有,51,42
租車,51,30
秀表,51,46
福音,51,45
票等,51,49
祥生,51,21
祖大,51,50
眾上,51,49
真表,51,38
真人,51,36
盼台,51,47
相應,51,46
相交,51,48
皮革,51,25
的輕,51,48
的謝,51,45
的肉,51,41
的果,51,47
的晚,51,50
的幼,51,40
的奧,51,49
的壽,51,46
百度,51,28
發財,51,35
發到,51,48
當程,51,46
略降,51,46
界領,51,50
界接,51,46
男主,51,43
產車,51,27
產者,51,44
生還,51,47
生受,51,45
理平,51,41
現將,51,43
班補,51,20
珠海,51,24
王永,51,23
王冠,51,19
率比,51,46
獲通,51,47
獎獎,51,40
獎品,51,48
物收,51,25
牛仔,51,34
牌及,51,49
爾蒙,51,27
爾斯,51,33
爐的,51,48
爆滿,51,48
無比,51,50
無毒,51,43
為風,51,50
為孩,51,42
為執,51,48
為具,51,50
灰狗,51,5
濟是,51,44
漸減,51,46
準不,51,49
測及,51,47
深植,51,50
涯規,51,42
海科,51,26
流水,51,44
流業,51,37
流暢,51,50
派任,51,39
法文,51,37
法再,51,49
法代,51,43
治不,51,45
沱江,51,10
沒開,51,45
沉浸,51,43
水土,51,33
民認,51,44
民支,51,46
步出,51,46
款期,51,38
次最,51,41
權移,51,38
檔的,51,48
機面,51,29
機艙,51,40
機來,51,46
業過,51,48
業登,51,35
業流,51,50
業業,51,51
業接,51,35
業影,51,48
業博,51,40
桃捷,51,18
校及,51,50
柯克,51,21
柔軟,51,45
果如,51,47
村上,51,9
本發,51,48
本各,51,46
期試,51,32
期每,51,51
服專,51,47
有雲,51,36
有英,51,51
有絕,51,49
有溫,51,46
有作,51,47
月要,51,48
月總,51,48
月因,51,51
會小,51,44
會列,51,48
最特,51,49
更會,51,49
更早,51,50
時此,51,43
時只,51,50
時值,51,51
時保,51,48
是綠,51,48
是知,51,50
是延,51,50
是四,51,47
是吸,51,51
是取,51,50
星彩,51,10
易稅,51,36
易時,51,46
明智,51,35
明新,51,37
明志,51,13
昇陽,51,27
旗津,51,22
於農,51,49
於無,51,51
於活,51,50
於任,51,50
方建,51,45
新色,51,32
新團,51,38
新合,51,42
文以,51,49
數等,51,49
整產,51,49
敘部,51,23
收目,51,47
擺放,51,50
擬訂,51,49
據法,51,48
據教,51,45
擊中,51,43
摺疊,51,24
換的,51,50
拉美,51,31
抽查,51,38
投稿,51,42
批民,51,51
扯鈴,51,16
戶申,51,46
戶之,51,46
戶一,51,49
或多,51,46
成和,51,46
應被,51,42
慶生,51,39
情及,51,49
性比,51,42
急需,51,47
念真,51,18
快要,51,51
志的,51,42
心近,51,49
心捐,51,41
心展,51,49
心向,51,50
微體,51,20
從東,51,50
從明,51,44
後生,51,48
後政,51,50
後提,51,49
後應,51,49
後加,51,50
往西,51,47
彩晶,51,32
彈道,51,27
強人,51,50
式和,51,48
式呈,51,49
式向,51,49
廣西,51,26
度營,51,48
度人,51,40
府之,51,46
庇護,51,29
幾名,51,50
年降,51,49
年軍,51,39
年聯,51,46
年少,51,47
年執,51,48
年地,51,39
平指,51,44
幅回,51,46
師一,51,48
布土,51,41
市社,51,42
市案,51,28
市或,51,48
巷弄,51,47
已違,51,49
己人,51,44
工自,51,37
工加,51,42
尼海,51,25
就相,51,51
就更,51,51
就從,51,51
少對,51,48
對重,51,49
對醫,51,38
對林,51,45
對土,51,46
對了,51,45
將衝,51,50
將搭,51,46
將另,51,43
寧可,51,50
家服,51,42
家很,51,46
家子,51,41
家包,51,48
家做,51,49
室等,51,45
定立,51,46
定相,51,48
定每,51,48
定居,51,48
安等,51,50
學都,51,49
學就,51,50
存續,51,43
存摺,51,30
子科,51,35
子可,51,48
如願,51,47
她期,51,44
天盤,51,48
天用,51,39
天兩,51,47
大強,51,36
大園,51,45
外餐,51,42
外專,51,46
塗裝,51,35
場體,51,42
場業,51,41
報備,51,36
報上,51,45
基說,51,34
域安,51,44
域上,51,48
地法,51,39
地僑,51,40
在陳,51,47
在監,51,45
圍巾,51,27
國雙,51,48
國艦,51,34
國目,51,50
因緣,51,50
因無,51,51
嘉惠,51,47
單打,51,48
單品,51,44
喪生,51,44
商出,51,40
售與,51,44
員赴,51,43
員應,51,46
品則,51,49
品保,51,37
品主,51,47
和韓,51,47
和英,51,47
吹風,51,30
吳念,51,18
同集,51,32
同提,51,50
同慶,51,48
同協,51,49
合相,51,50
合學,51,47
各族,51,39
司預,51,48
史國,51,13
台苯,51,18
台服,51,44
台微,51,20
台劇,51,32
可改,51,47
口量,51,43
口與,51,49
取票,51,25
取最,51,49
反證,51,42
友及,51,44
及銷,51,49
及清,51,49
參貸,51,27
去哪,51,43
原諒,51,34
區各,51,46
北新,51,47
北人,51,46
包包,51,40
務行,51,45
務執,51,45
動設,51,48
動檢,51,37
動推,51,49
努斯,51,12
助救,51,44
力達,51,44
力加,51,49
劉兆,51,18
剝削,51,45
前投,51,51
前從,51,51
到華,51,46
到亞,51,50
利政,51,48
別墅,51,37
初二,51,31
分重,51,51
分機,51,39
分則,51,50
出關,51,45
出適,51,49
出獨,51,48
出未,51,50
出之,51,45
出下,51,46
再依,51,51
其家,51,46
兩季,51,42
內都,51,48
入自,51,45
入為,51,44
克的,51,45
光遠,51,22
元晶,51,28
優人,51,14
價水,51,41
傳一,51,47
備取,51,24
偵察,51,30
做就,51,50
假處,51,27
們到,51,49
個女,51,45
倉促,51,47
信將,51,50
信卡,51,17
侮辱,51,40
依違,51,45
來幫,51,50
來和,51,49
來又,51,50
來五,51,47
位預,51,42
位進,51,48
位旅,51,44
位提,51,51
位後,51,51
位分,51,40
但又,51,49
但即,51,51
但前,51,50
估價,51,34
件有,51,51
以轉,51,50
以至,51,44
以特,51,49
以會,51,50
令停,51,43
代交,51,45
他電,51,44
他向,51,50
他參,51,50
人駕,51,32
人至,51,49
人理,51,44
人案,51,46
人新,51,47
人必,51,46
人常,51,50
人入,51,46
亦較,51,43
交行,51,40
交法,51,40
亞學,51,35
些新,51,49
些學,51,48
五點,51,44
五折,51,38
五千,51,46
二項,51,46
了鼓,51,49
了超,51,50
了公,51,50
也順,51,51
也談,51,48
也改,51,50
九屆,51,48
之三,51,47
丹佛,51,34
中除,51,48
並出,51,51
不設,51,47
下進,51,49
下會,51,45
下文,51,36
下成,51,50
上陣,51,46
上被,51,50
上等,51,51
一長,51,39
一目,51,50
龍今,50,44
黃瓜,50,31
麼時,50,45
鬥的,50,46
高了,50,49
體環,50,45
體減,50,36
體景,50,44
體投,50,44
驗所,50,44
駐守,50,42
馬不,50,48
館參,50,46
食及,50,48
風等,50,49
題交,50,47
頭髮,50,39
頭等,50,46
頭台,50,49
領務,50,26
頗具,50,50
預言,50,43
須是,50,49
須具,50,50
音效,50,34
面能,50,50
面熱,50,48
面主,50,46
非傳,50,41
青花,50,26
電和,50,49
離譜,50,46
集在,50,48
險人,50,31
際處,50,39
陸福,50,44
陸會,50,44
陸團,50,31
陳炳,50,28
阿舍,50,10
間經,50,45
間店,50,38
門也,50,48
長前,50,48
錢都,50,47
錄資,50,44
銀與,50,48
銀紐,50,42
金江,50,28
金周,50,39
量生,50,50
重衝,50,46
鄰國,50,42
鄉聯,50,31
鄉教,50,26
都同,50,45
部常,50,44
部作,50,47
遞補,50,33
過期,50,34
過審,50,47
過交,50,48
運不,50,46
逾越,50,41
進退,50,41
進經,50,48
造有,50,48
通緝,50,31
這支,50,40
迫害,50,40
輸系,50,36
車長,50,30
車速,50,46
車燈,50,23
車或,50,48
車意,50,41
路科,50,38
跌約,50,48
趨穩,50,46
超跑,50,24
購量,50,32
賴建,50,20
賣新,50,38
賣不,50,44
資期,50,45
費調,50,36
費機,50,43
費入,50,42
買機,50,45
谷的,50,46
讓遊,50,47
讓其,50,47
護協,50,35
謝志,50,25
講得,50,49
諾將,50,50
論及,50,48
請領,50,35
請回,50,39
請不,50,44
詳查,50,50
該只,50,48
話會,50,38
試時,50,41
評的,50,48
訂製,50,39
規費,50,36
見大,50,46
見中,50,47
要會,50,47
要擴,50,47
要利,50,47
被民,50,49
行細,50,39
行營,50,46
行本,50,47
行客,50,44
號及,50,40
藥價,50,30
藏在,50,46
藍牙,50,40
薦的,50,47
著稱,50,48
菊表,50,40
若將,50,48
色調,50,39
航力,50,47
與銷,50,49
與進,50,49
與好,50,45
與供,50,48
與使,50,47
致辭,50,41
至關,50,46
至立,50,45
至更,50,47
臭氧,50,45
自足,50,43
自學,50,39
自付,50,21
能高,50,45
背負,50,49
育處,50,34
育獎,50,26
股現,50,46
而要,50,49
而行,50,49
而從,50,50
而增,50,49
義說,50,39
續接,50,44
續採,50,47
繳保,50,37
繪製,50,35
經確,50,42
經檢,50,33
統所,50,49
絕的,50,49
組人,50,45
終究,50,48
級戰,50,44
簽帳,50,25
節氣,50,40
算數,50,31
等超,50,50
等科,50,50
等七,50,48
筆錢,50,49
站點,50,31
站或,50,48
站之,50,42
空白,50,38
程將,50,47
票當,50,46
票權,50,42
社社,50,42
磁磚,50,19
碼為,50,35
短中,50,46
知是,50,47
眾還,50,49
相片,50,37
相中,50,47
盤大,50,47
盟合,50,42
益於,50,44
益平,50,37
益受,50,46
的顏,50,46
的閱,50,39
的軌,50,45
的致,50,48
的累,50,48
的筆,50,47
的淡,50,47
的封,50,47
的哀,50,42
的以,50,44
發關,50,50
發多,50,47
發事,50,43
當低,50,48
略是,50,48
界好,50,47
由醫,50,46
由財,50,49
由南,50,47
由人,50,50
由亞,50,48
用較,50,49
產油,50,36
產建,50,22
生設,50,41
